endpoint_id;mode_start;mode_duration;label
499;2020-07-11 00:00:00+03;47;Работает
499;2020-07-12 23:57:00+03;3;Работает
499;2020-07-13 00:00:00+03;121;Работает
499;2020-07-13 23:46:00+03;14;Работает
499;2020-07-14 00:00:00+03;27;Работает
499;2020-07-14 23:56:00+03;4;Работает
499;2020-07-15 00:00:00+03;60;Работает
499;2020-07-15 23:58:00+03;2;Работает
499;2020-07-16 00:00:00+03;30;Работает
499;2020-07-16 23:58:00+03;2;Работает
499;2020-07-17 00:00:00+03;95;Работает
499;2020-07-17 23:46:00+03;14;Работает
499;2020-07-18 00:00:00+03;11;Работает
499;2020-07-18 23:31:00+03;29;Холостой ход
499;2020-07-19 00:00:00+03;1;Холостой ход
499;2020-07-19 23:32:00+03;28;Холостой ход
499;2020-07-20 00:00:00+03;1;Холостой ход
499;2020-07-21 23:46:00+03;14;Работает
499;2020-07-22 00:00:00+03;70;Работает
499;2020-07-23 23:57:00+03;3;Работает
499;2020-07-24 00:00:00+03;135;Работает
499;2020-07-25 23:43:00+03;17;Работает
499;2020-07-26 00:00:00+03;2;Работает
499;2020-07-26 23:59:00+03;1;Работает
499;2020-07-27 00:00:00+03;27;Работает
499;2020-07-27 23:55:00+03;5;Работает
499;2020-07-28 00:00:00+03;5;Работает
499;2020-07-29 23:45:00+03;15;Работает
499;2020-07-30 00:00:00+03;17;Работает
499;2020-07-31 23:57:00+03;3;Работает
499;2020-08-01 00:00:00+03;87;Работает
499;2020-08-02 23:47:00+03;13;Работает
499;2020-08-03 00:00:00+03;45;Работает
499;2020-08-03 23:59:00+03;1;Работает
499;2020-08-04 00:00:00+03;25;Работает
499;2020-08-04 23:58:00+03;2;Работает
499;2020-08-05 00:00:00+03;242;Работает
499;2020-08-06 23:56:00+03;4;Работает
499;2020-08-07 00:00:00+03;4;Работает
499;2020-08-07 23:59:00+03;1;Работает
499;2020-08-08 00:00:00+03;7;Работает
499;2020-08-08 23:47:00+03;13;Отключено
499;2020-08-09 00:00:00+03;5;Отключено
499;2020-08-09 22:50:00+03;70;Отключено
499;2020-08-10 00:00:00+03;19;Отключено
499;2020-08-10 23:46:00+03;14;Работает
499;2020-08-11 00:00:00+03;63;Работает
499;2020-08-11 23:54:00+03;6;Работает
499;2020-08-12 00:00:00+03;148;Работает
499;2020-08-12 23:59:00+03;1;Работает
499;2020-08-13 00:00:00+03;180;Работает
499;2020-08-14 23:46:00+03;14;Работает
499;2020-08-15 00:00:00+03;144;Работает
499;2020-08-15 23:56:00+03;4;Работает
499;2020-08-16 00:00:00+03;239;Работает
499;2020-08-16 23:57:00+03;3;Работает
499;2020-08-17 00:00:00+03;107;Работает
499;2020-08-18 23:49:00+03;11;Работает
499;2020-08-19 00:00:00+03;237;Работает
499;2020-08-19 23:58:00+03;2;Работает
499;2020-08-20 00:00:00+03;241;Работает
499;2020-08-20 23:56:00+03;4;Работает
499;2020-08-21 00:00:00+03;241;Работает
499;2020-08-24 20:15:00+03;225;Холостой ход
499;2020-08-25 00:00:00+03;24;Холостой ход
499;2020-08-25 23:59:00+03;1;Работает
499;2020-08-26 00:00:00+03;75;Работает
499;2020-08-26 23:45:00+03;15;Работает
499;2020-08-27 00:00:00+03;237;Работает
499;2020-08-27 22:01:00+03;119;Отключено
499;2020-08-28 00:00:00+03;44;Отключено
499;2020-08-28 23:57:00+03;3;Работает
499;2020-08-29 00:00:00+03;243;Работает
499;2020-08-30 23:46:00+03;14;Работает
499;2020-08-31 00:00:00+03;238;Работает
499;2020-08-31 23:56:00+03;4;Работает
499;2020-09-01 00:00:00+03;49;Работает
499;2020-07-08 19:39:00+03;21;Холостой ход
499;2020-07-08 20:00:00+03;3;Холостой ход
499;2020-07-09 07:40:00+03;20;Отключено
499;2020-07-09 08:00:00+03;18;Отключено
499;2020-07-09 19:37:00+03;23;Холостой ход
499;2020-07-09 20:00:00+03;9;Холостой ход
499;2020-07-10 07:38:00+03;22;Холостой ход
499;2020-07-10 08:00:00+03;19;Холостой ход
499;2020-07-10 19:39:00+03;21;Холостой ход
499;2020-07-10 20:00:00+03;9;Холостой ход
499;2020-07-11 07:35:00+03;25;Холостой ход
499;2020-07-11 08:00:00+03;2;Холостой ход
499;2020-07-11 19:36:00+03;24;Холостой ход
499;2020-07-11 20:00:00+03;2;Холостой ход
499;2020-07-12 07:40:00+03;20;Холостой ход
499;2020-07-12 08:00:00+03;2;Холостой ход
499;2020-07-12 19:39:00+03;21;Холостой ход
499;2020-07-12 20:00:00+03;4;Холостой ход
499;2020-07-13 07:38:00+03;22;Холостой ход
499;2020-07-13 08:00:00+03;5;Холостой ход
499;2020-07-13 19:13:00+03;47;Отключено
499;2020-07-13 20:00:00+03;23;Отключено
499;2020-07-14 07:39:00+03;21;Холостой ход
499;2020-07-14 08:00:00+03;52;Холостой ход
499;2020-07-14 19:37:00+03;23;Холостой ход
499;2020-07-14 20:00:00+03;5;Холостой ход
499;2020-07-15 07:36:00+03;24;Холостой ход
499;2020-07-15 08:00:00+03;3;Холостой ход
499;2020-07-15 19:38:00+03;22;Холостой ход
499;2020-07-15 20:00:00+03;6;Холостой ход
499;2020-07-16 07:53:00+03;7;Отключено
499;2020-07-16 08:00:00+03;6;Отключено
499;2020-07-16 20:00:00+03;4;Холостой ход
499;2020-07-17 08:00:00+03;3;Холостой ход
499;2020-07-18 20:00:00+03;6;Холостой ход
499;2020-07-20 20:00:00+03;5;Холостой ход
499;2020-07-24 08:00:00+03;3;Холостой ход
499;2020-07-24 20:00:00+03;4;Холостой ход
499;2020-07-25 07:44:00+03;16;Отключено
499;2020-07-25 08:00:00+03;16;Отключено
499;2020-07-25 20:00:00+03;3;Холостой ход
499;2020-07-27 08:00:00+03;78;Холостой ход
499;2020-07-28 08:00:00+03;4;Холостой ход
499;2020-07-28 20:00:00+03;3;Холостой ход
499;2020-07-29 08:00:00+03;5;Холостой ход
499;2020-07-29 20:00:00+03;3;Холостой ход
499;2020-07-30 07:39:00+03;21;Отключено
499;2020-07-31 08:00:00+03;4;Холостой ход
499;2020-07-31 20:00:00+03;7;Холостой ход
499;2020-08-01 20:00:00+03;18;Холостой ход
499;2020-08-02 20:00:00+03;3;Холостой ход
499;2020-08-04 08:00:00+03;4;Холостой ход
499;2020-08-05 07:59:00+03;1;Отключено
499;2020-08-05 08:00:00+03;11;Отключено
499;2020-08-05 20:00:00+03;3;Холостой ход
499;2020-08-06 20:00:00+03;2;Холостой ход
499;2020-08-08 08:00:00+03;53;Холостой ход
499;2020-08-08 19:59:00+03;1;Холостой ход
499;2020-08-09 00:12:00+03;468;Отключено
499;2020-08-09 08:00:00+03;221;Отключено
499;2020-08-09 19:48:00+03;12;Отключено
499;2020-08-09 20:00:00+03;4;Отключено
499;2020-08-10 07:44:00+03;16;Холостой ход
499;2020-08-10 08:00:00+03;13;Холостой ход
499;2020-08-10 20:00:00+03;3;Холостой ход
499;2020-08-12 08:00:00+03;5;Холостой ход
499;2020-08-13 08:00:00+03;10;Холостой ход
499;2020-08-13 20:00:00+03;8;Холостой ход
499;2020-08-14 20:00:00+03;2;Холостой ход
499;2020-08-15 07:40:00+03;20;Холостой ход
499;2020-08-16 20:00:00+03;2;Холостой ход
499;2020-08-17 07:52:00+03;8;Отключено
499;2020-08-17 20:00:00+03;3;Холостой ход
499;2020-08-19 20:00:00+03;6;Холостой ход
499;2020-08-20 08:00:00+03;5;Холостой ход
499;2020-08-21 08:00:00+03;4;Холостой ход
499;2020-08-21 20:00:00+03;5;Холостой ход
499;2020-08-22 08:00:00+03;5;Холостой ход
499;2020-08-22 20:00:00+03;3;Холостой ход
499;2020-08-24 08:00:00+03;6;Холостой ход
499;2020-08-25 08:00:00+03;12;Холостой ход
499;2020-08-25 20:00:00+03;5;Холостой ход
499;2020-08-26 08:00:00+03;6;Холостой ход
499;2020-08-26 20:00:00+03;3;Холостой ход
499;2020-08-27 20:00:00+03;8;Холостой ход
499;2020-08-28 08:00:00+03;4;Холостой ход
499;2020-08-29 20:00:00+03;4;Холостой ход
499;2020-08-30 08:00:00+03;5;Холостой ход
499;2020-08-31 08:00:00+03;2;Холостой ход
499;2020-08-31 20:00:00+03;4;Холостой ход
499;2020-09-01 08:00:00+03;97;Отключено
499;2020-07-16 16:59:00+03;1;Работает
499;2020-07-16 17:00:00+03;99;Работает
499;2020-07-16 19:36:00+03;1;Холостой ход
499;2020-07-16 19:37:00+03;23;Холостой ход
499;2020-07-16 20:04:00+03;2;Работает
499;2020-07-16 20:06:00+03;8;Работает
499;2020-07-17 07:38:00+03;1;Холостой ход
499;2020-07-17 07:39:00+03;16;Холостой ход
499;2020-07-17 07:55:00+03;5;Холостой ход
499;2020-07-17 19:37:00+03;2;Холостой ход
499;2020-07-17 19:39:00+03;21;Холостой ход
499;2020-07-17 20:00:00+03;2;Холостой ход
499;2020-07-17 20:02:00+03;1;Холостой ход
499;2020-07-18 07:40:00+03;1;Холостой ход
499;2020-07-18 07:41:00+03;19;Холостой ход
499;2020-07-18 08:00:00+03;1;Холостой ход
499;2020-07-18 08:01:00+03;2;Холостой ход
499;2020-07-18 19:31:00+03;6;Холостой ход
499;2020-07-18 19:37:00+03;23;Холостой ход
499;2020-07-19 07:38:00+03;1;Холостой ход
499;2020-07-19 07:39:00+03;21;Холостой ход
499;2020-07-19 08:00:00+03;4;Холостой ход
499;2020-07-19 08:04:00+03;2;Холостой ход
499;2020-07-19 19:38:00+03;2;Холостой ход
499;2020-07-19 19:40:00+03;20;Холостой ход
499;2020-07-19 20:00:00+03;1;Холостой ход
499;2020-07-19 20:01:00+03;2;Холостой ход
499;2020-07-20 07:38:00+03;2;Холостой ход
499;2020-07-20 07:40:00+03;20;Холостой ход
499;2020-07-20 08:00:00+03;2;Холостой ход
499;2020-07-20 08:02:00+03;2;Холостой ход
499;2020-07-20 19:40:00+03;1;Холостой ход
499;2020-07-20 19:41:00+03;19;Холостой ход
499;2020-07-21 07:39:00+03;2;Холостой ход
499;2020-07-21 07:41:00+03;19;Холостой ход
499;2020-07-21 08:00:00+03;6;Холостой ход
499;2020-07-21 08:06:00+03;1;Холостой ход
499;2020-07-21 19:36:00+03;1;Холостой ход
499;2020-07-21 19:37:00+03;23;Холостой ход
499;2020-07-21 20:00:00+03;1;Холостой ход
499;2020-07-21 20:01:00+03;1;Холостой ход
499;2020-07-22 07:28:00+03;7;Холостой ход
499;2020-07-22 07:35:00+03;25;Холостой ход
499;2020-07-22 08:00:00+03;2;Холостой ход
499;2020-07-22 08:02:00+03;11;Холостой ход
499;2020-07-22 19:34:00+03;3;Холостой ход
499;2020-07-22 19:37:00+03;23;Холостой ход
499;2020-07-22 20:00:00+03;4;Холостой ход
499;2020-07-22 20:04:00+03;2;Холостой ход
499;2020-07-23 07:35:00+03;1;Холостой ход
499;2020-07-23 07:36:00+03;24;Холостой ход
499;2020-07-23 08:00:00+03;1;Холостой ход
499;2020-07-23 08:01:00+03;2;Холостой ход
499;2020-07-23 19:38:00+03;1;Холостой ход
499;2020-07-23 19:39:00+03;21;Холостой ход
499;2020-07-23 20:00:00+03;1;Холостой ход
499;2020-07-23 20:01:00+03;3;Холостой ход
499;2020-07-24 07:41:00+03;1;Холостой ход
499;2020-07-24 07:42:00+03;18;Холостой ход
499;2020-07-24 19:40:00+03;19;Холостой ход
499;2020-07-24 19:59:00+03;1;Холостой ход
499;2020-07-25 07:14:00+03;27;Холостой ход
499;2020-07-25 07:41:00+03;3;Холостой ход
499;2020-07-25 08:16:00+03;1;Холостой ход
499;2020-07-25 08:17:00+03;157;Холостой ход
499;2020-07-25 19:32:00+03;1;Холостой ход
499;2020-07-25 19:33:00+03;27;Холостой ход
499;2020-07-26 07:21:00+03;7;Холостой ход
499;2020-07-26 07:28:00+03;32;Холостой ход
499;2020-07-26 08:00:00+03;1;Холостой ход
499;2020-07-26 08:01:00+03;43;Холостой ход
499;2020-07-26 19:37:00+03;2;Холостой ход
499;2020-07-26 19:39:00+03;21;Холостой ход
499;2020-07-26 20:00:00+03;5;Холостой ход
499;2020-07-26 20:05:00+03;1;Холостой ход
499;2020-07-27 07:23:00+03;14;Холостой ход
499;2020-07-27 07:37:00+03;20;Холостой ход
499;2020-07-27 07:57:00+03;3;Холостой ход
499;2020-07-27 19:35:00+03;2;Холостой ход
499;2020-07-27 19:37:00+03;23;Холостой ход
499;2020-07-27 20:00:00+03;1;Холостой ход
499;2020-07-27 20:01:00+03;1;Холостой ход
499;2020-07-28 07:39:00+03;1;Холостой ход
499;2020-07-28 07:40:00+03;20;Холостой ход
499;2020-07-28 08:04:00+03;2;Работает
499;2020-07-28 08:06:00+03;44;Работает
499;2020-07-28 19:41:00+03;3;Холостой ход
499;2020-07-28 19:44:00+03;14;Холостой ход
499;2020-07-28 19:58:00+03;2;Холостой ход
499;2020-07-29 07:39:00+03;1;Холостой ход
499;2020-07-29 07:40:00+03;20;Холостой ход
499;2020-07-29 19:18:00+03;19;Холостой ход
499;2020-07-29 19:37:00+03;23;Холостой ход
499;2020-07-30 07:26:00+03;12;Работает
499;2020-07-30 07:38:00+03;1;Работает
499;2020-07-30 08:00:00+03;1;Отключено
499;2020-07-30 08:01:00+03;36;Отключено
499;2020-07-30 19:40:00+03;2;Холостой ход
499;2020-07-30 19:42:00+03;18;Холостой ход
499;2020-07-30 20:00:00+03;5;Холостой ход
499;2020-07-30 20:05:00+03;1;Холостой ход
499;2020-07-31 07:34:00+03;2;Холостой ход
499;2020-07-31 07:36:00+03;23;Холостой ход
499;2020-07-31 07:59:00+03;1;Холостой ход
499;2020-07-31 19:33:00+03;2;Холостой ход
499;2020-07-31 19:35:00+03;25;Холостой ход
499;2020-08-01 07:41:00+03;1;Холостой ход
499;2020-08-01 07:42:00+03;18;Холостой ход
499;2020-08-01 08:00:00+03;2;Холостой ход
499;2020-08-01 08:02:00+03;1;Холостой ход
499;2020-08-01 19:39:00+03;1;Холостой ход
499;2020-08-01 19:40:00+03;19;Холостой ход
499;2020-08-01 19:59:00+03;1;Холостой ход
499;2020-08-02 07:37:00+03;7;Холостой ход
499;2020-08-02 07:44:00+03;16;Холостой ход
499;2020-08-02 08:00:00+03;5;Холостой ход
499;2020-08-02 08:05:00+03;2;Холостой ход
499;2020-08-02 19:34:00+03;2;Холостой ход
499;2020-08-02 19:36:00+03;24;Холостой ход
499;2020-08-03 07:36:00+03;1;Холостой ход
499;2020-08-03 07:37:00+03;23;Холостой ход
499;2020-08-03 08:00:00+03;1;Холостой ход
499;2020-08-03 08:01:00+03;12;Холостой ход
499;2020-08-03 19:44:00+03;1;Холостой ход
499;2020-08-03 19:45:00+03;15;Холостой ход
499;2020-08-03 20:00:00+03;4;Холостой ход
499;2020-08-03 20:04:00+03;4;Холостой ход
499;2020-08-04 07:34:00+03;2;Холостой ход
499;2020-08-04 07:36:00+03;22;Холостой ход
499;2020-08-04 07:58:00+03;2;Холостой ход
499;2020-08-04 19:36:00+03;2;Холостой ход
499;2020-08-04 19:38:00+03;22;Холостой ход
499;2020-08-04 20:00:00+03;1;Холостой ход
499;2020-08-04 20:01:00+03;1;Холостой ход
499;2020-08-05 04:25:00+03;202;Работает
499;2020-08-05 07:47:00+03;3;Работает
499;2020-08-05 19:39:00+03;18;Холостой ход
499;2020-08-05 19:57:00+03;3;Холостой ход
499;2020-08-06 07:34:00+03;2;Холостой ход
499;2020-08-06 07:36:00+03;24;Холостой ход
499;2020-08-06 08:00:00+03;1;Холостой ход
499;2020-08-06 08:01:00+03;6;Холостой ход
499;2020-08-06 19:37:00+03;2;Холостой ход
499;2020-08-06 19:39:00+03;21;Холостой ход
499;2020-08-07 07:39:00+03;1;Холостой ход
499;2020-08-07 07:40:00+03;20;Холостой ход
499;2020-08-07 08:00:00+03;1;Холостой ход
499;2020-08-07 08:01:00+03;1;Холостой ход
499;2020-08-07 19:45:00+03;1;Холостой ход
